"","station","cldd","cdd","qual","lat","long"
"4944","USC00469610","1321R",1321,"R",37.6731,-82.2761
"4945","USC00469683","1086S",1086,"S",38.5278,-81.9153
"4946","USC00470045","674R",674,"R",42.6475,-89.0644
"4947","USC00470124","747S",747,"S",44.3272,-91.9194
"4948","USC00470175","500R",500,"R",45.3011,-92.3631
"4949","USC00470239","260R",260,"R",45.1603,-89.1128
"4950","USC00470265","616S",616,"S",44.2769,-88.4378
"4951","USC00470273","597S",597,"S",43.0411,-89.4286
"4952","USC00470308","426R",426,"R",43.3008,-89.3269
"4953","USC00470349","289R",289,"R",46.5831,-90.9678
"4954","USC00470516","541R",541,"R",43.4583,-89.7269
"4955","USC00470603","258R",258,"R",46.8833,-90.8167
"4956","USC00470645","545S",545,"S",43.4447,-88.8478
"4957","USC00470696","708S",708,"S",42.5039,-89.0311
"4958","USC00470773","371R",371,"R",45.5556,-90.9592
"4959","USC00470882","446S",446,"S",44.2906,-91.23
"4960","USC00470904","509S",509,"S",45.0956,-91.4886
"4961","USC00470991","281R",281,"R",44.8558,-88.9889
"4962","USC00471044","378R",378,"R",44.9878,-88.3769
"4963","USC00471064","427R",427,"R",44.1614,-88.0803
"4964","USC00471078","635S",635,"S",42.6181,-89.3861
"4965","USC00471131","256R",256,"R",46.5378,-91.5919
"4966","USC00471205","529R",529,"R",42.6508,-88.2544
"4967","USC00471249","189R",189,"R",46.0544,-90.5217
"4968","USC00471280","586R",586,"R",43.7447,-90.7783
"4969","USC00471416","681S",681,"S",43.0597,-89.4819
"4970","USC00471568","528S",528,"S",44.0328,-88.1469
"4971","USC00471676","422S",422,"S",44.6228,-88.7483
"4972","USC00471847","349S",349,"S",45.8003,-91.4594
"4973","USC00471897","300R",300,"R",45.3575,-88.1919
"4974","USC00471923","441S",441,"S",45.5333,-92.0222
"4975","USC00471970","619R",619,"R",43.6561,-89.2028
"4976","USC00471978","381S",381,"S",46.0086,-92.3736
"4977","USC00472001","592R",592,"R",42.6781,-90.1064
"4978","USC00472165","648R",648,"R",44.1331,-91.5511
"4979","USC00472173","499R",499,"R",42.9608,-90.1161
"4980","USC00472240","318R",318,"R",46.3333,-91.2667
"4981","USC00472314","331R",331,"R",45.9169,-89.2564
"4982","USC00472556","527R",527,"R",44.7303,-92.4586
"4983","USC00472826","211R",211,"R",45.9336,-88.2583
"4984","USC00472839","509S",509,"S",43.7953,-88.4533
"4985","USC00472869","655S",655,"S",42.905,-88.8589
"4986","USC00472889","264R",264,"R",46.4856,-92.2875
"4987","USC00473022","511R",511,"R",43.3144,-90.8486
"4988","USC00473038","804S",804,"S",43.5706,-91.2294
"4989","USC00473058","476S",476,"S",43.2389,-88.1222
"4990","USC00473174","193R",193,"R",45.6214,-88.3603
"4991","USC00473186","331S",331,"S",46.245,-91.8047
"4992","USC00473332","185S",185,"S",46.4858,-90.4372
"4993","USC00473405","510R",510,"R",44.1186,-89.5358
"4994","USC00473453","470S",470,"S",43.3311,-88.4114
"4995","USC00473471","364R",364,"R",44.4169,-90.7314
"4996","USC00473511","408R",408,"R",46.0003,-91.5075
"4997","USC00473654","540S",540,"S",43.6542,-90.3339
"4998","USC00473698","371R",371,"R",45.2236,-91.1269
"4999","USC00473756","537R",537,"R",43.4406,-88.6325
"5000","USC00473800","301R",301,"R",46.4619,-90.1933
"5001","USC00474080","297S",297,"S",45.3497,-90.7483
"5002","USC00474174","582S",582,"S",42.5608,-87.8156
"5003","USC00474195","304R",304,"R",44.4628,-87.505
"5004","USC00474457","821R",821,"R",42.5936,-88.4347
"5005","USC00474482","670R",670,"R",43.0803,-88.8967
"5006","USC00474523","267R",267,"R",45.3333,-88.4981
"5007","USC00474546","537S",537,"S",42.8278,-90.7889
"5008","USC00474582","155S",155,"S",45.5119,-88.7594
"5009","USC00474829","208R",208,"R",45.8883,-89.1389
"5010","USC00474894","478S",478,"S",45.5733,-92.485
"5011","USC00474937","820S",820,"S",43.2117,-91.0986
"5012","USC00474953","259S",259,"S",46.7781,-90.7653
"5013","USC00475017","399R",399,"R",44.0869,-87.6522
"5014","USC00475091","457R",457,"R",45.0983,-87.6236
"5015","USC00475120","455S",455,"S",44.6319,-90.1314
"5016","USC00475164","402S",402,"S",44.1747,-90.3483
"5017","USC00475178","508R",508,"R",43.79,-90.0597
"5018","USC00475255","345S",345,"S",45.1308,-90.3439
"5019","USC00475286","273S",273,"S",46.3689,-90.6417
"5020","USC00475335","435C",435,"C",44.8742,-91.9364
"5021","USC00475364","328S",328,"S",45.1786,-89.6617
"5022","USC00475474","776S",776,"S",43.0719,-88.0294
"5023","USC00475516","185R",185,"R",45.8864,-89.7322
"5024","USC00475525","312R",312,"R",46.0667,-91.8667
"5025","USC00475563","526S",526,"S",44.5647,-91.6719
"5026","USC00475581","516R",516,"R",43.7806,-89.3169
"5027","USC00475786","493S",493,"S",44.0261,-90.0814
"5028","USC00475808","345S",345,"S",44.5297,-90.6383
"5029","USC00475863","203R",203,"R",45.7833,-88.7
"5030","USC00475932","435S",435,"S",44.3589,-88.7189
"5031","USC00476122","167R",167,"R",45.6358,-89.2417
"5032","USC00476200","607S",607,"S",43.1003,-88.5036
"5033","USC00476208","362S",362,"S",44.8919,-87.955
"5034","USC00476330","640R",640,"R",44.0206,-88.5581
"5035","USC00476357","305S",305,"S",44.98,-90.5545
"5036","USC00476398","266R",266,"R",45.9336,-90.4506
"5037","USC00476413","273R",273,"R",46.5372,-92.1186
"5038","USC00476646","626S",626,"S",42.7489,-90.4656
"5039","USC00476678","517S",517,"S",43.73,-87.9714
"5040","USC00476718","627S",627,"S",43.5278,-89.4342
"5041","USC00476764","435S",435,"S",43.3944,-87.8636
"5042","USC00476772","218R",218,"R",46.7781,-91.3856
"5043","USC00476827","726S",726,"S",43.0514,-91.135
"5044","USC00476838","635R",635,"R",43.31,-89.7283
"5045","USC00476859","260S",260,"S",44.5447,-90.3017
"5046","USC00476922","556S",556,"S",42.7022,-87.7861
"5047","USC00476939","203R",203,"R",45.8342,-89.5472
"5048","USC00477052","637R",637,"R",43.5231,-90.0003
"5049","USC00477092","242S",242,"S",46.1222,-89.8772
"5050","USC00477113","332S",332,"S",45.5986,-89.4508
"5051","USC00477132","435S",435,"S",45.4164,-91.7719
"5052","USC00477158","524S",524,"S",43.3314,-90.3889
"5053","USC00477174","354S",354,"S",45.2142,-91.8875
"5054","USC00477226","484C",484,"C",44.8542,-92.6122
"5055","USC00477319","515R",515,"R",43.445,-89.9697
"5056","USC00477349","314S",314,"S",44.7511,-89.245
"5057","USC00477464","649S",649,"S",45.4117,-92.6464
"5058","USC00477480","203S",203,"S",45.9156,-89.4894
"5059","USC00477708","448C",448,"C",44.7631,-88.6183
"5060","USC00477725","595R",595,"R",43.75,-87.7167
"5061","USC00477892","444S",444,"S",46.3575,-91.8317
"5062","USC00477997","605R",605,"R",43.9364,-90.8164
"5063","USC00478027","410S",410,"S",45.8236,-91.8761
"5064","USC00478110","440S",440,"S",44.9686,-90.9389
"5065","USC00478171","446S",446,"S",44.5114,-89.5856
"5066","USC00478229","643R",643,"R",42.9108,-89.2133
"5067","USC00478267","361S",361,"S",44.8797,-87.3356
"5068","USC00478316","569R",569,"R",42.9675,-88.5497
"5069","USC00478349","260S",260,"S",46.7,-92.0167
"5070","USC00478376","323R",323,"R",44.9958,-88.3786
"5071","USC00478589","681S",681,"S",43.9994,-91.4378
"5072","USC00478672","262S",262,"S",44.1431,-87.5678
"5073","USC00478723","568R",568,"R",42.6903,-88.0336
"5074","USC00478827","403S",403,"S",43.5594,-90.8761
"5075","USC00478905","244S",244,"S",45.3581,-86.8911
"5076","USC00478919","574S",574,"S",43.1742,-88.7364
"5077","USC00478937","550R",550,"R",43.0064,-88.2492
"5078","USC00478951","459S",459,"S",44.3547,-89.0592
"5079","USC00479046","823R",823,"R",43.0175,-88.0017
"5080","USC00479050","463R",463,"R",43.3681,-88.0858
"5081","USC00479144","295R",295,"R",45.4425,-91.4181
"5082","USC00479190","598S",598,"S",42.8508,-88.7247
"5083","USC00479236","247R",247,"R",45.7081,-89.8489
"5084","USC00479304","273R",273,"R",45.8833,-91.07
"5085","USC00479319","468S",468,"S",43.6089,-89.7667
"5086","USC00479335","591S",591,"S",44.3881,-89.8056
"5087","USC00480027","94R",94,"R",42.7292,-110.9297
"5088","USC00480080","480S",480,"S",41.4,-104.1017
"5089","USC00480140","76R",76,"R",43.7728,-111.0339
"5090","USC00480270","364R",364,"R",41.1517,-104.6575
"5091","USC00480484","177R",177,"R",41.0389,-107.6575
"5092","USC00480540","644R",644,"R",44.38,-108.035
"5093","USC00480552","314S",314,"S",42.6339,-106.3775
"5094","USC00480603","22S",22,"S",42.8733,-110.9075
"5095","USC00480740","442S",442,"S",44.1242,-106.7319
"5096","USC00480761","163R",163,"R",41.5894,-108.5086
"5097","USC00480778","722S",722,"S",43.6561,-107.7375
"5098","USC00480865","6R",6,"R",43.2278,-110.4358
"5099","USC00480915","62R",62,"R",42.2128,-111.0456
"5100","USC00480951","31R",31,"R",42.7158,-109.6903
"5101","USC00481000","730R",730,"R",43.4053,-108.1633
"5102","USC00481165","438S",438,"S",44.3547,-106.6992
"5103","USC00481175","238R",238,"R",44.5075,-109.1675
"5104","USC00481220","4R",4,"R",44.7742,-107.5217
"5105","USC00481284","108R",108,"R",43.3656,-109.2756
"5106","USC00481547","426R",426,"R",41.0844,-104.3789
"5107","USC00481610","23R",23,"R",41.3136,-106.1292
"5108","USC00481730","380R",380,"R",41.7594,-104.8222
"5109","USC00481736","261R",261,"R",41.3975,-110.0856
"5110","USC00481775","364R",364,"R",44.9367,-109.1375
"5111","USC00481816","360S",360,"S",44.5781,-106.4472
"5112","USC00481840","417S",417,"S",44.5147,-109.045
"5113","USC00481850","430R",430,"R",44.4139,-108.9006
"5114","USC00481855","200R",200,"R",44.3367,-109.3914
"5115","USC00481905","661S",661,"S",44.8711,-104.1533
"5116","USC00482054","12R",12,"R",42.9589,-109.9958
"5117","USC00482242","5R",5,"R",42.9281,-110.1272
"5118","USC00482410","519R",519,"R",44.1833,-105.9
"5119","USC00482415","487R",487,"R",44.8919,-108.5931
"5120","USC00482466","422S",422,"S",44.5833,-104.7147
"5121","USC00482580","499S",499,"S",44.0992,-105.1175
"5122","USC00482595","267R",267,"R",43.2281,-108.9489
"5123","USC00482680","108R",108,"R",42.1794,-105.4017
"5124","USC00482685","418R",418,"R",42.7467,-105.3603
"5125","USC00482715","35R",35,"R",43.5397,-109.6553
"5126","USC00482725","637S",637,"S",43.4117,-104.9614
"5127","USC00482881","550R",550,"R",44.4828,-105.8992
"5128","USC00482995","106R",106,"R",41.6878,-106.4136
"5129","USC00483031","405S",405,"S",44.4972,-108.3906
"5130","USC00483045","64R",64,"R",41.1833,-106.6167
"5131","USC00483100","78R",78,"R",41.265,-110.9508
"5132","USC00483396","141R",141,"R",41.8183,-110.0564
"5133","USC00483582","75R",75,"R",41.8367,-110.7703
"5134","USC00483855","522S",522,"S",44.2644,-105.4919
"5135","USC00483950","556R",556,"R",42.8267,-105.7878
"5136","USC00484065","370R",370,"R",41.5167,-109.4703
"5137","USC00484080","558R",558,"R",44.4908,-108.0411
"5138","USC00484411","342R",342,"R",44.7053,-108.9558
"5139","USC00484442","185R",185,"R",41.15,-105.1667
"5140","USC00484760","456R",456,"R",44.6856,-104.6028
"5141","USC00484910","44S",44,"S",43.4836,-110.7594
"5142","USC00484925","214R",214,"R",42.4942,-107.8292
"5143","USC00485055","500S",500,"S",43.7144,-106.6375
"5144","USC00485088","375R",375,"R",42.5156,-104.8719
"5145","USC00485105","24R",24,"R",41.8167,-110.5333
"5146","USC00485252","71R",71,"R",42.2644,-110.195
"5147","USC00485260","585R",585,"R",41.6378,-104.1669
"5148","USC00485345","5R",5,"R",44.5619,-110.3986
"5149","USC00485435","70R",70,"R",41.3408,-105.6069
"5150","USC00485506","682S",682,"S",44.85,-106.2889
"5151","USC00485770","448S",448,"S",44.8375,-108.4042
"5152","USC00485830","330R",330,"R",42.7506,-104.4811
"5153","USC00486120","107R",107,"R",41.8978,-106.2017
"5154","USC00486195","492R",492,"R",43.4131,-106.2772
"5155","USC00486428","43R",43,"R",43.6536,-110.7169
"5156","USC00486440","15S",15,"S",43.8567,-110.5889
"5157","USC00486555","93R",93,"R",41.2708,-110.3306
"5158","USC00486595","411R",411,"R",42.3628,-107.4444
"5159","USC00486660","715S",715,"S",43.8497,-104.1886
"5160","USC00486845","8S",8,"S",44.4569,-110.8328
"5161","USC00486852","444R",444,"R",42.2058,-104.5561
"5162","USC00487115","377R",377,"R",43.2458,-108.6942
"5163","USC00487200","366S",366,"S",41.6264,-104.4936
"5164","USC00487240","396R",396,"R",41.1722,-104.1583
"5165","USC00487260","14S",14,"S",42.8747,-109.8592
"5166","USC00487376","383R",383,"R",43.035,-106.9883
"5167","USC00487388","389S",389,"S",44.7764,-108.7592
"5168","USC00487548","375R",375,"R",44.9086,-105.7364
"5169","USC00487555","657S",657,"S",43.245,-104.2881
"5170","USC00487760","461R",461,"R",43.0308,-108.3742
"5171","USC00487810","395R",395,"R",43.6056,-104.9042
"5172","USC00487955","48R",48,"R",41.8667,-111
"5173","USC00487990","164R",164,"R",41.4528,-106.8053
"5174","USC00488070","323R",323,"R",42.1569,-106.9153
"5175","USC00488124","505R",505,"R",44.5478,-107.7633
"5176","USC00488160","472S",472,"S",44.8406,-106.8383
"5177","USC00488192","22S",22,"S",42.3667,-106.105
"5178","USC00488315","8R",8,"R",44.1333,-110.6658
"5179","USC00488385","28R",28,"R",42.4667,-108.8
"5180","USC00488705","461R",461,"R",44.4125,-104.3606
"5181","USC00488758","31S",31,"S",44.0761,-108.9547
"5182","USC00488808","220R",220,"R",41.7644,-105.375
"5183","USC00488852","631S",631,"S",44.0647,-107.3819
"5184","USC00488858","303S",303,"S",43.8111,-107.365
"5185","USC00488875","802R",802,"R",43.6483,-108.2036
"5186","USC00488888","262R",262,"R",43.7125,-108.6964
"5187","USC00488995","596R",596,"R",42.0803,-104.2236
"5188","USC00488997","449R",449,"R",42.4881,-104.1564
"5189","USC00489025","20S",20,"S",44.9167,-110.4203
"5190","USC00489205","577S",577,"S",44.0928,-104.6114
"5191","USC00489459","192R",192,"R",41.6667,-107.9667
"5192","USC00489467","212R",212,"R",44.4736,-109.4256
"5193","USC00489580","513R",513,"R",44.6406,-105.3053
"5194","USC00489604","644R",644,"R",42.2494,-104.6281
"5195","USC00489615","598S",598,"S",42.1106,-104.9492
"5196","USC00489770","631R",631,"R",44.0108,-107.9686
"5197","USC00489805","417R",417,"R",43.7472,-105.7331
"5198","USC00489905","108R",108,"R",44.9767,-110.6964
"5199","USC00489925","673S",673,"S",41.9131,-104.3881
"5200","USC00500243","2S",2,"S",60.9583,-149.1108
"5201","USC00500275","3R",3,"R",61.1561,-149.9847
"5202","USC00500302","3R",3,"R",61.6244,-149.3397
"5203","USC00500464","8S",8,"S",58.3814,-134.645
"5204","USC00500657","19R",19,"R",55.38,-131.4683
"5205","USC00500707","5R",5,"R",61.5633,-149.1542
"5206","USC00500788","15S",15,"S",60.8142,-152.297
"5207","USC00501240","1S",1,"S",61.0183,-147.5147
"5208","USC00501243","1R",1,"R",63.3953,-148.895
"5209","USC00501466","39R",39,"R",65.5667,-144.7653
"5210","USC00501492","5R",5,"R",67.5111,-148.4925
"5211","USC00501684","6R",6,"R",64.0917,-141.9211
"5212","USC00501926","4R",4,"R",62.8256,-149.9061
"5213","USC00502019","14R",14,"R",64.05,-145.5167
"5214","USC00502107","53S",53,"S",64.8603,-147.8483
"5215","USC00502112","50S",50,"S",64.925,-147.8803
"5216","USC00502144","4R",4,"R",60.3925,-149.6661
"5217","USC00502149","3S",3,"S",60.4875,-149.968
"5218","USC00502227","3R",3,"R",55.4772,-133.1408
"5219","USC00502339","18R",18,"R",64.1172,-145.7511
"5220","USC00502350","18R",18,"R",64.0839,-145.6136
"5221","USC00502352","12R",12,"R",63.9647,-145.105
"5222","USC00502457","1R",1,"R",59.05,-158.5167
"5223","USC00502568","21R",21,"R",63.6772,-144.6011
"5224","USC00502587","1S",1,"S",53.895,-166.5433
"5225","USC00502656","4R",4,"R",61.2967,-149.44
"5226","USC00502707","51S",51,"S",64.6667,-147.1
"5227","USC00502871","20R",20,"R",64.9111,-147.9242
"5228","USC00502965","24R",24,"R",64.8172,-147.8739
"5229","USC00502970","59R",59,"R",64.8342,-147.7911
"5230","USC00503009","8R",8,"R",62.5422,-153.6206
"5231","USC00503163","4R",4,"R",61.2272,-149.6503
"5232","USC00503198","2R",2,"R",58.25,-134.9
"5233","USC00503212","27R",27,"R",64.7408,-156.8756
"5234","USC00503275","21R",21,"R",64.9767,-147.5211
"5235","USC00503299","1S",1,"S",61.1,-149.6936
"5236","USC00503304","7R",7,"R",62.1086,-145.5328
"5237","USC00503502","8R",8,"R",59.2381,-135.4494
"5238","USC00503504","13R",13,"R",59.4503,-136.3614
"5239","USC00503573","10R",10,"R",61.9872,-152.0758
"5240","USC00503585","24R",24,"R",63.8717,-149.0169
"5241","USC00503672","1S",1,"S",59.7444,-151.5514
"5242","USC00503695","6R",6,"R",58.1072,-135.4278
"5243","USC00503720","2R",2,"R",60.8983,-149.6286
"5244","USC00503933","1R",1,"R",59.555,-154.4983
"5245","USC00504094","10R",10,"R",58.2989,-134.4111
"5246","USC00504425","0R",0,"R",60.3667,-151.3833
"5247","USC00504550","1R",1,"R",60.6692,-151.3228
"5248","USC00504621","44R",44,"R",64.9156,-148.2711
"5249","USC00504812","1S",1,"S",58.1914,-152.3722
"5250","USC00505051","8R",8,"R",67.25,-162.8
"5251","USC00505136","1S",1,"S",70.3167,-149.5833
"5252","USC00505397","7R",7,"R",62.4528,-146.6789
"5253","USC00505464","1R",1,"R",61.6294,-149.0297
"5254","USC00505519","1S",1,"S",56.3936,-134.6625
"5255","USC00505604","1S",1,"S",60.5181,-148.093
"5256","USC00505733","4S",4,"S",61.5664,-149.2542
"5257","USC00505778","4R",4,"R",63.7175,-148.9692
"5258","USC00505880","16R",16,"R",65.2222,-147.1667
"5259","USC00505883","3R",3,"R",61.4253,-149.4075
"5260","USC00505894","3R",3,"R",60.5028,-149.4264
"5261","USC00506147","2S",2,"S",62.3978,-142.9967
"5262","USC00506581","37S",37,"S",64.7581,-147.3253
"5263","USC00506777","3R",3,"R",61.8,-144.9833
"5264","USC00506870","16R",16,"R",61.5889,-149.0992
"5265","USC00507097","1R",1,"R",63.0322,-145.4983
"5266","USC00507141","2R",2,"R",57.9578,-136.2214
"5267","USC00507352","1R",1,"R",61.5333,-149.0833
"5268","USC00507444","5R",5,"R",61.4169,-150.0819
"5269","USC00507513","13R",13,"R",62.6211,-141.0061
"5270","USC00507557","2R",2,"R",56.2472,-134.6447
"5271","USC00507570","6S",6,"S",60.2036,-154.3164
"5272","USC00507738","1R",1,"R",60.0503,-148.0672
"5273","USC00507783","1R",1,"R",62.0911,-152.735
"5274","USC00508140","10R",10,"R",64.4942,-146.9767
"5275","USC00508183","0R",0,"R",55.3167,-160.5167
"5276","USC00508377","1R",1,"R",60.3539,-149.3483
"5277","USC00508470","3R",3,"R",61.5175,-144.1914
"5278","USC00508547","3R",3,"R",62.7089,-143.9808
"5279","USC00508625","2R",2,"R",62.5333,-145.5167
"5280","USC00508915","2S",2,"S",61.7139,-148.9089
"5281","USC00508945","0R",0,"R",61.8167,-147.55
"5282","USC00509313","23S",23,"S",63.3519,-143.0422
"5283","USC00509385","2R",2,"R",61.6511,-145.1703
"5284","USC00509460","1R",1,"R",59.4356,-151.4136
"5285","USC00509489","53R",53,"R",64.8656,-146.9542
"5286","USC00509641","52S",52,"S",64.8569,-147.8611
"5287","USC00509759","2R",2,"R",61.5333,-149.4333
"5288","USC00509790","11S",11,"S",61.7067,-149.9978
"5289","USC00509829","7R",7,"R",60.7764,-148.6858
"5290","USC00509861","16R",16,"R",61.7481,-150.0542
"5291","USC00509869","8R",8,"R",67.4192,-150.1069
"5292","USC00509919","4S",4,"S",56.4733,-132.3875
"5293","USC00510305","3838R",3838,"R",21.5783,-158.2236
"5294","USC00511004","2C",2,"C",20.7603,-156.2469
"5295","USC00511125","3373R",3373,"R",20.7947,-156.0153
"5296","USC00511303","72S",72,"S",19.43,-155.2567
"5297","USC00511918","3954S",3954,"S",21.3153,-157.9992
"5298","USC00512679","1726R",1726,"R",20.8906,-156.2128
"5299","USC00513099","29R",29,"R",22.1297,-159.6586
"5300","USC00513113","3592R",3592,"R",21.4167,-157.8167
"5301","USC00513117","4348R",4348,"R",21.4233,-157.8014
"5302","USC00513317","3825R",3825,"R",20.9625,-156.6753
"5303","USC00513911","4533R",4533,"R",19.7281,-156.0589
"5304","USC00514459","2224R",2224,"R",19.9697,-155.2364
"5305","USC00514500","3535R",3535,"R",21.6792,-157.9453
"5306","USC00515000","277S",277,"S",20.7583,-156.3211
"5307","USC00515004","182S",182,"S",20.7008,-156.3561
"5308","USC00515011","3R",3,"R",19.5494,-155.3011
"5309","USC00515177","4276R",4276,"R",20.8789,-156.6742
"5310","USC00515275","2372R",2372,"R",20.7894,-156.9486
"5311","USC00515758","3814R",3814,"R",21.4783,-158.1964
"5312","USC00515842","3715S",3715,"S",20.6419,-156.44
"5313","USC00516128","2825S",2825,"S",21.3331,-157.8025
"5314","USC00516198","0R",0,"R",19.5361,-155.5767
"5315","USC00516588","2739R",2739,"R",19.0647,-155.5886
"5316","USC00517000","3641R",3641,"R",20.6617,-156.0442
"5317","USC00517131","3031R",3031,"R",20.0167,-155.2833
"5318","USC00517166","1423S",1423,"S",19.2706,-155.8747
"5319","USC00518165","3187R",3187,"R",22.2181,-159.4828
"5320","USC00518407","3610R",3610,"R",20.9286,-156.6736
"5321","USC00518422","3266S",3266,"S",20.0256,-155.8219
"5322","USC00518500","2301R",2301,"R",21.3814,-158.1197
"5323","USC00518600","3439S",3439,"S",19.1336,-155.5114
"5324","USC00518652","977R",977,"R",19.1047,-155.7867
"5325","USC00518830","4200R",4200,"R",20.25,-155.8833
"5326","USC00518838","2489R",2489,"R",21.4992,-158.0108
"5327","USC00519397","4429S",4429,"S",21.2717,-157.8167
"5328","USC00519523","3912S",3912,"S",21.3356,-157.7114
"5329","USC00519603","3468R",3468,"R",21.6369,-158.0536
"5330","USC00519629","3714R",3714,"R",21.9592,-159.6758
"5331","USW00003013","1121R",1121,"R",38.07,-102.6881
"5332","USW00003016","541R",541,"R",39.5264,-107.7264
"5333","USW00003017","769R",769,"R",39.8328,-104.6575
"5334","USW00003024","1840R",1840,"R",35.695,-101.395
"5335","USW00003026","790R",790,"R",39.2447,-102.2842
"5336","USW00003027","364R",364,"R",35.0028,-105.6628
"5337","USW00003028","1028R",1028,"R",37.2833,-102.6139
"5338","USW00003030","1482R",1482,"R",36.6817,-101.5053
"5339","USW00003031","2456R",2456,"R",31.9206,-102.3867
"5340","USW00003032","2724R",2724,"R",30.0481,-102.2131
"5341","USW00003102","1709R",1709,"R",34.0561,-117.6003
"5342","USW00003103","117R",117,"R",35.1442,-111.6664
"5343","USW00003104","3687S",3687,"S",33.6267,-116.1594
"5344","USW00003122","594R",594,"R",33.8017,-118.3411
"5345","USW00003125","4417S",4417,"S",32.8356,-114.3942
"5346","USW00003131","845R",845,"R",32.8158,-117.1394
"5347","USW00003144","3977R",3977,"R",32.8342,-115.5786
"5348","USW00003145","4650R",4650,"R",32.65,-114.6167
"5349","USW00003154","689R",689,"R",33.3,-117.35
"5350","USW00003159","1882R",1882,"R",34.7411,-118.2117
"5351","USW00003160","2196R",2196,"R",36.6206,-116.0278
"5352","USW00003162","1852R",1852,"R",36.9261,-111.4478
"5353","USW00003164","842S",842,"S",32.6233,-116.4728
"5354","USW00003166","1252R",1252,"R",33.8719,-117.9789
"5355","USW00003167","805R",805,"R",33.9228,-118.3342
"5356","USW00003170","288R",288,"R",39.6014,-116.0056
"5357","USW00003171","1757R",1757,"R",33.9519,-117.4386
"5358","USW00003177","486R",486,"R",33.1281,-117.2794
"5359","USW00003178","625R",625,"R",32.5722,-116.9794
"5360","USW00003179","1336R",1336,"R",33.9753,-117.6361
"5361","USW00003184","3889R",3889,"R",33.6883,-112.0817
"5362","USW00003195","89R",89,"R",35.9461,-112.1547
"5363","USW00003196","1841R",1841,"R",31.4208,-110.8458
"5364","USW00003802","744R",744,"R",39.2956,-80.2289
"5365","USW00003804","956R",956,"R",39.345,-81.4392
"5366","USW00003809","1774R",1774,"R",36.0003,-89.41
"5367","USW00003810","1363S",1363,"S",35.7425,-81.3819
"5368","USW00003811","1699S",1699,"S",35.5931,-88.9167
"5369","USW00003812","863S",863,"S",35.4319,-82.5375
"5370","USW00003813","2166S",2166,"S",32.6847,-83.6528
"5371","USW00003816","1541S",1541,"S",37.0683,-88.7719
"5372","USW00003818","2562R",2562,"R",30.8356,-85.1839
"5373","USW00003820","2088C",2088,"C",33.3644,-81.9633
"5374","USW00003822","2458C",2458,"C",32.13,-81.21
"5375","USW00003841","1442S",1442,"S",36.0028,-84.2486
"5376","USW00003847","990S",990,"S",35.9508,-85.0814
"5377","USW00003849","1191S",1191,"S",37.0872,-84.0769
"5378","USW00003853","3003R",3003,"R",30.4,-81.4167
"5379","USW00003855","2501S",2501,"S",30.35,-87.3167
"5380","USW00003856","1951C",1951,"C",34.6439,-86.7861
"5381","USW00003859","854S",854,"S",37.2958,-81.2078
"5382","USW00003860","1135S",1135,"S",38.365,-82.555
"5383","USW00003866","2150S",2150,"S",32.55,-88.5667
"5384","USW00003868","994R",994,"R",39.4519,-87.3089
"5385","USW00003870","1717S",1717,"S",34.8831,-82.2203
"5386","USW00003872","558S",558,"S",37.7836,-81.1231
"5387","USW00003881","1722S",1722,"S",32.8661,-87.2383
"5388","USW00003882","2806R",2806,"R",30.2119,-85.6828
"5389","USW00003887","1049R",1049,"R",39.8344,-88.8656
"5390","USW00003888","1744R",1744,"R",33.7792,-84.5214
"5391","USW00003889","1156S",1156,"S",37.5908,-83.3131
"5392","USW00003893","927R",927,"R",39.1333,-86.6167
"5393","USW00003901","2423R",2423,"R",32.3847,-94.7117
"5394","USW00003904","3089S",3089,"S",30.5892,-96.3647
"5395","USW00003919","1648S",1648,"S",38.8,-97.65
"5396","USW00003927","2755S",2755,"S",32.8978,-97.0189
"5397","USW00003928","1686C",1686,"C",37.6544,-97.4425
"5398","USW00003932","1974R",1974,"R",35.21,-99.12
"5399","USW00003935","1453S",1453,"S",37.2253,-89.5706
"5400","USW00003936","1363R",1363,"R",39.1353,-96.6778
"5401","USW00003937","2808S",2808,"S",30.125,-93.2158
"5402","USW00003940","2258C",2258,"C",32.3206,-90.0778
"5403","USW00003945","1248S",1248,"S",38.8169,-92.2183
"5404","USW00003947","1360C",1360,"C",39.2972,-94.7306
"5405","USW00003950","2318R",2318,"R",34.5583,-98.4172
"5406","USW00003951","2472S",2472,"S",32.35,-94.65
"5407","USW00003952","2170S",2170,"S",34.8364,-92.2619
"5408","USW00003953","1827R",1827,"R",35.8311,-90.6464
"5409","USW00003954","1969R",1969,"R",35.5342,-97.6469
"5410","USW00003957","1770R",1770,"R",37.2839,-98.5528
"5411","USW00003959","1759S",1759,"S",36.7683,-96.0261
"5412","USW00003960","1322R",1322,"R",38.5714,-90.1572
"5413","USW00003962","2140R",2140,"R",34.29,-93.06
"5414","USW00003963","1357R",1357,"R",38.5911,-92.1558
"5415","USW00003965","1909R",1909,"R",36.1625,-97.0894
"5416","USW00003966","1361R",1361,"R",38.6572,-90.6558
"5417","USW00003967","1348R",1348,"R",38.85,-94.7392
"5418","USW00003969","2241S",2241,"S",32.2314,-98.2319
"5419","USW00003971","2571R",2571,"R",32.6808,-96.8681
"5420","USW00003974","1579R",1579,"R",37.7461,-97.2211
"5421","USW00003975","1561R",1561,"R",36.7725,-90.3247
